Title	uuid
Immersive Virtual Reality For Enabling Patient Experience And Enrollment In Oncology Clinical Trials: A Feasibility Study	96c76769-f9f4-4cfe-bd83-860e96ed0109
Virtual Reality In Nursing Anatomy Education: Benefits And Implementation Considerations	18b25d62-bc60-4d1e-bdfa-4f1c1fd008e2
Artificial Intelligence In Medical Education: Transforming Learning And Practice	c398eb42-e4d5-486c-ac62-b1f7d64efa5e
Tcm Academy-Online Platform For Acupuncture And Traditional Chinese Medicine Education: Advancing Global Standards	6b8b61c2-df47-4524-834c-0143ba23c91b
Factors Influencing Educators' Perspectives On Accepting Extended Reality In Health Care Education: Qualitative Study	bbd423b3-e483-47b3-9e65-ff59c7c6c64f
Effectiveness Of Different Teaching Modalities In Human Gross Anatomy Education	99bc2526-b088-4f6d-9c5e-1f62ead1cb6c
Effect Of Virtual Reality Simulation On Anatomy Learning Outcomes: A Systematic Review	b2d6c399-d246-4254-b357-7c7cc30bea73
Assessing Immersive Virtual Reality As Learning Tool For Surgical Trainees	219d82bc-162f-4ef3-b9cf-8c123d5e3077
Insights From The Global Education Survey On The Use Of Vr-Haptics In Dental Education	1c700dc7-2b63-4678-8f6e-d5d0eddc04fc
From Cadavers To Codes: The Evolution Of Anatomy Education Through Digital Technologies	6120371a-bb13-471f-b5b0-fb7f596de867
Quantum Leap In Medical Mentorship: Exploring Chatgpt'S Transition From Textbooks To Terabytes	190c3e20-3648-4a8b-8626-8804425c2761
Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion	ae6fc07f-8387-4b7b-895f-7be49dc4f595
Who'S Who In Zoology: Transversal Application Of Gamification And New Technologies In University Teaching	357e1ab6-854d-4408-86ed-6bbf3af7fdbc
Mixed Reality In Undergraduate Nursing Education: A Systematic Review And Meta-Analysis Of Benefits And Challenges	b26073ab-4794-4bf2-8a7e-56fdc4661dcc
Training And Assessing Teamwork In Interprofessional Virtual Reality-Based Simulation Using The Teamstepps Framework: Protocol For Randomized Pre-Post Intervention Study	484b98ed-51b5-4c63-a773-81132923b7a5
Game On Or Game Over? Gamification From 360-Degree Perspective, Perception, Confidence, And Challenges In Simulation Based Nursing Education: Mixed-Method Study	3e314076-eef9-46a2-a617-0bcf871bb5db
Personality Traits And Empathy In Relation To Attitudes About Communication Between Medical Students And Patients	5878450c-1469-4e0f-a444-1ad96569e978
Teaching Methodologies For First Aid In Physical Education In Secondary Schools: A Systematic Review	c0e15080-f3de-4c54-80a4-03fe269b55dc
Enhancing Neuroanatomy Teaching With Dsi Studio'S Fiber Reconstruction Technology	953a750e-bad7-4573-9fcf-2700d124cfdd
The Potentials And Challenges Of Integrating Generative Artificial Intelligence (Ai) In Dental And Orthodontic Education: A Systematic Review	109de0b3-f075-4e10-99fe-6e53e8724c8e
[Digital Higher Education In The First Covid-19 Semester. A Survey Of Teachers In Public Health, Medicine And Nursing]	d836b362-9cdd-4049-b1b4-03ab18aceeff
Is Virtual Interprofessional Education Effective?: Three Years' Outcomes From Nine Health Professional Programs' Experience	1bf774fb-1ce0-4678-a586-d8d084e9b0c2
From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection	ce7b13a0-67f2-4003-8a8d-82f7779bb36c
Advancements In Orthopaedic Medical Education: Exploring Novel Teaching Strategies - A Qualitative Systematic Review	88d9cdd9-b791-4cf5-9426-d3f983e3e674
The Effectiveness Of Immersive Virtual Reality As A Student-Centered Tool For Learning Neuroanatomy: A Single-Blind Randomized Controlled Trial With Physiotherapy Students	5e6fb03c-8dd2-49e6-bb6e-291dbf6689ac
Strategic Hrm And Sme Innovation: A Chain Mechanism Of Learning-Resilience Pathway And Nonlinear Environmental Dynamism	542cee0f-037d-4de9-894a-b1f0f1572664
Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr	14335dff-5ce3-4eec-ba35-e115861a9b8b
Evolving Perceptions And Attitudes To Adopting Generative Ai In Professional Settings: Multicenter Longitudinal Qualitative Study Of Senior Chinese Hospital Leaders	860a66f5-1512-4ef1-af11-19360113a6ed
Ai-Powered Problem- And Case-Based Learning In Medical And Dental Education: A Systematic Review And Meta-Analysis	5ea64c32-3858-443f-a35b-061e856af9a5
Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries	2db77c87-a0ea-41c3-9aea-37717603698b
Traditional Medical Education Under Siege: The Revolutionary Integration Of Virtual Reality And Gamification In Medical Escape Rooms	20120833-e8fa-4883-87dd-3dd02f51fd38
Making It Active: A Cohort Study Of A Large-Group Learning Session To Improve Nutrition-Related Knowledge And Skills For Second-Year Medical Students	b8fe3043-0cd3-46a3-9712-b16542d41320
The Impact Of Information And Communication Technology (Ict) On Learning Outcomes In Early Childhood And Primary Education: A Meta-Analysis Of Moderating Factors	3fd6141e-d8a4-45e9-99a8-9ebe3933109d
Effect Of Virtual Reality Educational Program On Critical Thinking Disposition Among Nursing Students In Egypt: A Quasi-Experimental Pretest-Posttest Design	e89c2850-014a-4701-bdee-f8ebe2fcb979
From Surface To Deep Learning: Gamified Mobile Education For Subcutaneous And Intramuscular Injection Skills	c658e980-2a61-457a-903c-cbea594555af
Effectiveness Of Gamified Teaching In Disaster Nursing Education For Health Care Workers: Systematic Review	cf0bbb6e-0a4c-4621-9771-5e8a3a3b73b1
It'S Virtually A Normal Delivery! Revolutionising Obstetric Teaching With Emerging Technologies	44739b38-351d-4070-a1ee-0b298a7e78df
Deep Knowledge Tracing And Cognitive Load Estimation For Personalized Learning Path Generation Using Neural Network Architecture	cc39619d-b60b-4095-ae8a-08f8e73f77d4
The Combined Impact Of Ai And Vr On Interdisciplinary Learning And Patient Safety In Healthcare Education: A Narrative Review	61a79219-dd9e-42d2-a87b-f18aefa2185f
Innovative Application Of Mobile Health Management Combined With The Teach-Back Method In The Rehabilitation Of Pelvic Floor Muscle In Postpartum Women With Urinary Incontinence	ef1309f0-c8cb-440a-a12a-20541cdaae06
Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study	97406004-edc7-4670-b39e-068cb5ded144
Game-Based Learning In Orthopaedics: A Comprehensive Review	29bfbe39-d12e-4c5d-bb7a-9f686aa287a6
Robotics Use In The Care And Management Of People Living With Diabetes Mellitus: A Scoping Review	abb87e59-91c2-4127-bc37-0f032e678977
Improvement Of English-Chinese Bilingual Learning By Integrating Semantic Analysis And Neural Machine Translation	d393c5ca-821f-4100-bf0e-9773b8b952e1
'Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course	d5147a3d-d957-41ce-a707-d19a3ef46849
Problem-Based Learning And Case-Based Learning In Clinical Practical Teaching For Gynecology Residents: A Narrative Review	8016e450-15a5-480e-abbe-d35c6a88828c
Assessing Medical Students' Attitudes, Performance, And Usage Of Chatgpt In Jeddah, Saudi Arabia	0cdd6669-a5c3-4ae1-816b-1bf6d0961ecb
Can The Mind Perception Of Perceived Artificial Intelligence-Generated Content Alleviate Involution Anxiety? A Longitudinal Study With Social Support As A Mediator	d8a79abe-6ffd-447e-ac52-1800e0c86b8a
Multidimensional Pedagogical Framework For Interprofessional Education: Blending Classroom, High Fidelity And Extended Reality Simulation	0934c3b7-d357-433c-a363-fd492e64aeb3
Innovative Applications Of Technology-Assisted Health Education: A New Approach To Promoting Health Knowledge	3f30aff2-a928-41f8-b0dc-d83acc1a39c0
Technology Integration In Syrian Medical Education From The Perspective Of Students And Faculty: A Cross-Sectional Evaluation	45755f28-3f04-48cd-a6fb-a3cea4d6d7cc
Blended Learning In Practice-Intensive Medical Education: A Qualitative Exploration Of Undergraduate Medical Imaging Technology Students' Experiences	844d835f-73b2-47cb-ad44-0e5e771951c9
A Gamified Cardiometabolic Health Curriculum Utilizing A Student Response System For Internal Medicine Residents	89dd4f8a-09e3-4173-8888-22ca902e67e0
Need For Generational Shift In Teaching Methods And Its Application In Orthopedics: Why Medical Education Should Keep Up With Generationz	89203579-3340-45b0-912d-ca499087fdaf
Effectiveness Of A Learning Pathway On Food And Nutrition In Amyotrophic Lateral Sclerosis	da59827d-a83b-4532-96b6-bc4b41c0040d
The Impacts Of Augmented Reality Teaching Tools In Health Professional Education	dfca5dd4-92af-41dd-b506-0cbf4e94cdb9
Toward An Understanding Of The Lack Of Transmission Of Facts About Human Papillomavirus: Qualitative Case Study	f9290f6b-b4cc-4385-a9cd-69a71602a306
Restructuring Physical Therapy Education After Covid-19: A Narrative Review On The Global Perspectives And The Emerging Role Of Hybrid Learning Models	7636a5ac-a0aa-4fb0-9dd6-5e786a1e896c
Effect Of Simulation-Based Perioperative Education On The Acquisition Of Self-Competence And Knowledge Among Undergraduate Student Nurses: A Randomised Controlled Study	7635631b-fcce-4f9a-81b0-1f56f008533b
Enhancing Educational Outcomes Through Hybrid Simulation Methods	d0f7cb80-b6fb-416c-a546-d9000a81d8ef
The Analysis Of Producers' Technology Investment Intentions Within The Framework Of Extended Theory Of Planned Behavior	b611ad7e-f69c-4750-a374-c16a84d0fd81
Retraction: Stimulating Brand Innovation Strategy Via Knowledge Acquisition, Market Orientation, And Strategic Capability Using Social Media Within China'S Online Technology Industry	539edd0f-b817-4f4b-b2fc-883e288b7c42
The Impact Of An Artificial Intelligence Enhancement Program On Healthcare Providers' Knowledge, Attitudes, And Workplace Flourishing	e118cb51-8206-4274-ade9-e5d8279ea92b
The Effect Of Time Lapse Between Online Lectures And Clinical Practice On Medical Students' Performance In An Orthopedics Hybrid Course	05aa01ab-fc1f-49b3-9420-d61760aa04e1
Perceptions Of Rural Maternal And Child Health Workers On Using Smartphone-Based Virtual Patients To Evaluate Perinatal Depression Screening Abilities: A Qualitative Study	659696e9-56e3-4388-9253-f759f331938c
A Compendium For The 2024 Apa Guidelines For The Practice Of Telepsychology: Guideline Applications And Resources	7d2f4378-1c20-45bb-9f05-be512b02cb53
Application Of Head-Mounted Display-Based Augmented And Mixed Reality In Nursing Education: A Scoping Review	a3c81cde-ba07-486d-bf10-2f4acad85af3
Application Of A Hybrid Virtual-Physical Teaching Model Integrating Mixed Reality And 3D Printing In Clinical Joint Orthopedic Education	f0129bd2-7471-4edf-880a-05f724ceee1e
Observing A Robot Peer'S Failures Facilitates Students' Classroom Learning	7a1cd456-6889-47bd-9948-17180186a87d
Effect Of An Online Module On Leadership On The Knowledge Acquisition Of Nursing Students: A Pilot Randomized Clinical Trial Study	9ddb7e7f-b185-4554-b41c-941843fc2f97
The Impact Of Virtual Versus Mannequin-Based Simulation On Undergraduate Nursing Students' Preparedness For Early Recognition Of Clinical Deterioration: A Systematic Review	20b108df-6754-478e-a951-a0674b35cb24
Gamification Strategies In Undergraduate Nursing Education: A Systematic Review Protocol	34c5d764-204d-417a-b470-973dd347d3c7
Power From The Playground: Power-Full Biofilms - A Hands-On Classroom Activity Using Microbial Fuel Cells And Electroactive Biofilms To Generate Electricity	5c890d72-1677-4b86-ac04-46c6a94c7cd9
A New Program For Systematically Enhancing Cognitive Reserve In Healthy Adults: A Pilot Randomized Active-Controlled Clinical Trial	98dc506f-7771-40c4-b342-b827fedee610
Rtphy-Chatbot: A Rag-Based Intelligent Assistant For Radiotherapy Physics Using Llama3 And Aapm Reports	3cd430e4-91e4-481c-954f-6130c794365b
Extended Reality In Health Care Simulation: Current State, Challenges, And Future Directions	b635bee0-4de8-45fd-9535-eaadbee4e448
Application Of Educational Interventions Based On Gamification In Prenatal Healthcare: A Systematic Review Of Randomized Controlled Trials	bb4b6118-de13-49d1-90ad-7748c4eed853
Certainty-Based Marking In Multiple-Choice Assessments In Physiology: A Web-Based Implementation Using An Ai Assistant	00e7a588-358c-49d0-bab4-3154939e6fc6
Virtual Simulation Experiments In Medical Education: Technology Acceptance, Learning Outcomes, And Motivational Impacts	dac85a16-b40f-45ca-9139-85da7468278e
Utilization Patterns Of Ai Chatbots Among Physical Therapy Students: A Multicountry Cross-Sectional Study	3e5bd804-2b01-4727-8e72-51d6051538e5
Acceptance And Feasibility Of Virtual Reality For Teaching Adult Basic Life Support In Older Populations	9265c719-9d7f-4970-a0b4-f8c97e95599f
Ecsa: Mitigating Catastrophic Forgetting And Few-Shot Generalization In Medical Visual Question Answering	4c452bf6-11ed-4037-b6a5-4856a20ceeed
A Gamified Metaverse Platform (Mammoverse) For Breast Health Education: A Mixed-Methods Study	606e1535-0f44-4795-9e86-d7cc8c73cd77
Beyond Lectures: Reimagining Psychiatric Didactics For The Age Of Ai	3a45193c-ffcc-4e00-a01c-0a9f5066fa6c
International Approaches To Orthopaedic Sports Injury Education: Advancing Clinical Practice Through Global Collaboration	61631611-3d26-4679-aaf3-6df426183cef
Virtual And Augmented Reality In Anatomy Education: Exploring New Horizons	1eb465a6-1901-4ef9-913b-8edac41fcdf8
Immersive Virtual Reality Based On Head-Mounted Display In Medical Education: A Systematic Review	13e24e96-1fd2-4938-8109-841e9ec629c6
Assessing The Use Of Vr As A Tool For Teaching Hypoxia In Preclinical Medical Education: A Mixed-Methods Study Focusing On Student Experience And Learning	90c04e28-1005-4e0e-8985-364b0b93c6a4
Evaluation Of Knowledge Acquisition And Perceptions Of Teaching Foundational Cancer Biology To Grades 7-12 Through Interactive Didactic Sessions And A Bingo Game	bd9b96b9-b3de-467e-b77a-467c4daffe5e
Lessons Learned: Transitioning From Cadaveric Dissection To Virtual Anatomy And Point-Of-Care Ultrasound In Physician Assistant Education	3718f77c-5748-477f-81f0-37f80de2d9bc
Ai Empowers Traditional Physical Education Teaching In Higher Vocational Education: Exploring New Paths For The Integration Of Health Education	89fa8889-d958-4d88-a9d1-f04e9f762dba
Clicking One Dot Opens A Whole New World: A Qualitative Study On Using Knowledge Graphs In Surgical Nursing Education	b9f2a9ae-59c5-49b0-acd5-906124fae046
The Mind Model A Microlearning Ai-Integrated Instructional Design For Enhanced Learning Outcomes	51ef41f0-6658-4314-aeec-a0b4095005f0
In-Theatre Demonstration Of Laparoscopic Retroperitoneal Anatomy As An Educational Tool For Final-Year Mbbs Students: A Novel Quasi Randomized Experiment	2d2db4b2-aa1c-4afd-a4d5-0778a788bf6e
Application Of Problem-Based Learning Combined With Three-Dimensional Visualization Reconstruction Technology In Trauma Orthopedics Teaching And Its Impact On Teaching Satisfaction	5bfb88bc-2a0a-4973-992e-23b2f66dd668
Pecha Kucha In Medical Education: A Narrative Literature Review	1ff464d1-2b18-43f3-b147-bba4ea855430
Reimagining Graduate Study With Generative Artificial Intelligence-Supported Study Strategies: A Doctor Of Nursing Practice Student'S Perspective	12539e5a-cc3f-4c93-824f-98f890b48a36
Evaluating The Effectiveness Of Continuing Professional Development Training Program: A Retrospective Cohort Study	7b1bb259-71cc-4ac3-8d54-c811d28718a6
Digitalization Through The Use Of Ren'Py-Based Interactive Learning Experiences In Physiotherapy And Rehabilitation Education: A Randomised, Controlled, Single-Blind Study	3c7b1cd7-4c37-4823-b939-58484c2e558a
Effectiveness Of Educational Hypermedia For Teaching Obstetric Risk Classification: Randomized Clinical Trial	6c90f7a4-45cb-4345-b740-19277a9586ef
Enhancing Theoretical Bls Knowledge With Virtual Reality: A Randomized Controlled Trial In Medical Students	38152cb2-39b7-4110-b344-eb7e7b084ede
Validating The Effectiveness Of A Vr-Based And Haptic Technology-Based Operating Room Simulation Program Among Nursing Students	6b4495e1-4e7d-44ea-a8f0-7e6aeeed5bf7
Mapping The Landscape: A Systematic Review Of Technology Trends In Medical Education And Competency Development	0d8f67af-3fc7-4000-bd9f-7ad796e50d05
Enhancing Competencies Of Nursing Students In Pain Management Education Through Artificial Intelligence (Ai): A Narrative Review	4ae6e46d-cc42-48e9-a07f-c6d7d82b79f6
