uuid,kr_flag,kr_evidence,kr_confidence,tacit_knowledge,TK_normalized,TK_confidence,DT_flag,DT_evidence,DT_confidence,Digital_Technologies,DT_normalized,Doc_type,Doc_type_confidence,ic_label
cb05e46b-f3e4-4c4c-9842-3c97a861b223,Yes,The evaluation of the level of achievement of the competences that physicians need to develop is a fundamental task in their training process. Cell phones and electronic tablets offer a great number of possibilities to include new ways of evaluation and recording of information during the development of students’ competencies.,high,competences that physicians need to develop; evaluation and recording of information during the development of students’ competencies,"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)",high,Yes,Cell phones and electronic tablets offer a great number of possibilities to include new ways of evaluation and recording of information during the development of students’ competencies. The implementation of mobile applications (Apps) to capture data and provide feedback to students is increasing every day.,high,cell phones; electronic tablets; mobile applications (Apps),"Mobile, Social, and Communication Technologies",empirical study,high,True
68b0bfa1-35a2-484b-8545-797cfa5e886a,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,medium,False
68d286b0-54f9-48de-b73e-cd3b406d74d4,Yes,This study on VSC-LBD investigated the learning processes and outcomes of nursing students who collaboratively used a hypervideo authoring tool to learn the procedure about urinary catheter insertion. We hypothesized that the students who collaboratively used a hypervideo authoring tool to learn about a professional procedure would outperform those exposed to a traditional lesson on the same procedure.,high,learning processes and outcomes of nursing students; professional procedure about urinary catheter insertion,"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)",high,Yes,This study on VSC-LBD investigated the learning processes and outcomes of nursing students who collaboratively used a hypervideo authoring tool to learn the procedure about urinary catheter insertion.,high,hypervideo authoring tool,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
713206c8-8fde-4f90-b6eb-6851b156cdff,Yes,The purpose of this study is to investigate two educational approaches used within the clinic: Augmented reality (AR) and traditional educational methods. The objective is to determine which one has a better impact on nutrition knowledge improvement by using the Nutritional Diabetes Knowledge Survey (NKS) score.,high,nutrition knowledge improvement,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",high,Yes,The purpose of this study is to investigate two educational approaches used within the clinic: Augmented reality (AR) and traditional educational methods.,high,augmented reality (AR),Human–Computer Interaction and Immersive Technologies,empirical study,high,True
0d81a5ee-d3df-47fb-865e-39f68c10a515,Yes,"The shift to virtual learning provided an ideal time to consider pedagogies focused on applied learning opportunities, such as practice-based teaching (PBT). This multi-year, post-test evaluation of one PBT course explored differences in students’ competency achievement immediately post-course with different modalities of delivery.",high,students’ competency achievement; applied learning opportunities; practice-based teaching (PBT),"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other); Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",high,Yes,"The shift to virtual learning provided an ideal time to consider pedagogies focused on applied learning opportunities, such as practice-based teaching (PBT).",high,virtual learning,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
1c6c88e0-574e-4a64-991b-c1b51afcf962,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
54ed70e1-0a09-4e1e-9dd3-3274785bce20,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
c2fe9256-34fc-443d-a568-b4c2b4034a34,Yes,The findings of the selected studies for this review and existing literature suggest that implementing real-time graphics technologies in health education can significantly improve learning and the acquisition of clinical skills compared to traditional approaches.,high,learning and the acquisition of clinical skills,"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)",high,Yes,The findings of the selected studies for this review and existing literature suggest that implementing real-time graphics technologies in health education can significantly improve learning and the acquisition of clinical skills compared to traditional approaches.,high,real-time graphics technologies; virtual reality (VR),Human–Computer Interaction and Immersive Technologies,literature review,high,False
60e10537-c9ac-4726-9706-bc2678947f1c,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
5832bdd5-8ad2-4493-a1a4-ab4c65e29093,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
b74bb594-b50b-49c5-9784-f2c3594b0e0c,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
b46acc3d-50ee-4ae4-850d-20b0b7a3549c,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
f8466591-36a2-411f-8af1-8c06cc72f93a,Yes,"increase the sharing of teaching resources, and promote the information exchange and resource sharing among schools and students. Educational resources are the basis of online education. Whether there are rich online educational resources will directly affect the quality of online education. Therefore, strengthening resource construction has become an important link of online education.",medium,teaching methods; knowledge acquisition,"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other); Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",medium,Yes,"By renting storage space from cloud storage service providers (CSP for short), users can enjoy high-quality storage services with only a small fee. At present, according to the actual development of informatization and networking, although the existing educational network stations have realized the function of sharing educational resources to a certain extent, there are still some problems such as 'Information Island', low resource utilization rate and redundant construction. In this study, the key technologies in the education management system based on cloud storage are discussed and studied, and the data layout algorithm and the security of ciphertext re-encryption are analyzed in detail, aiming at building an open, shared, collaborative and public data service center.",high,cloud storage; data layout algorithm; security of ciphertext re-encryption,"Cyber-Physical Systems, IoT, and Smart Environments; Data, Information, and Knowledge Systems; Distributed, Secure, and Trust Technologies",empirical study,high,True
520ad9dc-db26-4b17-9611-ecaf0712c7e8,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
5d1f2cbc-08ee-4658-9651-142f48ec56ce,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
05c083e0-65ea-449d-b327-ed871b887b18,Yes,"The purpose of this study was to test the use of a new technology called Augmented Reality Inclusive Science Classrooms (ARISC) to teach science concepts to students with disabilities. Three students with physical disabilities participated in several investigations across behavior, namely, knowledge acquisition. Data were collected on each student's ability to define and label three sets of science vocabulary, namely, Dalton, Thompson, and Rutherford's Atomic Model.",high,knowledge acquisition; science vocabulary,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",high,Yes,The purpose of this study was to test the use of a new technology called Augmented Reality Inclusive Science Classrooms (ARISC) to teach science concepts to students with disabilities.,high,Augmented Reality Inclusive Science Classrooms (ARISC),Human–Computer Interaction and Immersive Technologies,empirical study,high,True
