src_node_id,dst_node_id,relation_type,evidence_count,evidence_statement,case_title,evidence_label,child_src_id,child_dst_id
h001M01EK03,h001M01TP03,be_transferred_by,10,"c104M01N02 - c104M01N13: The MAR application displayed instructions with visual signals and virtual component models for each assembly step.
c104M02N07 - c104M02N14: MAR assembly steps are transferred via the MAR application.
c105M01N06 - c105M01N24: The Magic Leap setup presented instructions normally viewed through the external screen.
c105M01N11 - c105M01N24: The AR prototype presented step-by-step descriptions of the required work.
c105M01N12 - c105M01N24: The Magic Leap prototype presented descriptions, arrows, animations, and component-position visualizations.
c105M01N13 - c105M01N24: Existing suitable digital work instructions supplied content presented by the experimental AR setup.
c106M01N01 - c106M01N15: The test group (G2) has been selected to test the VMAR-based training module for the same application. The operator is supported by visualised digital models and additional instructions about the assembly.
c111M02N06 - c111M02N37: Descriptive analytics knowledge is transferred via practical examples
c111M02N08 - c111M02N37: Process automation knowledge is transferred via practical examples
c111M02N09 - c111M02N37: ERP order workflow knowledge is transferred via practical examples",SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP03
h001M01EK03,h001M01TP04,be_transferred_by,1,c113M01N02 - c113M01N13: The traditional AR system presents assembly instructions step by step as text and video over the workspace.,SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP04
h001M01EK03,h001M01TP07,be_transferred_by,4,"c102M01N08 - c102M01N18: The approach represents recursively generated subtasks as hierarchical plans resembling a task tree.
c102M01N09 - c102M01N18: The language-guided approach learns robot execution policies.
c102M01N08 - c102M01N19: After task decomposition into hierarchical plans, the workflow employs the 6-DOF exploration primitive.
c102M02N03 - c102M02N26: hierarchical plans resembling a task tree",SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP07
h001M01EK03,h001M01TP08,be_transferred_by,2,"c110M01N02 - c110M01N16: The chatbot generated direct links giving students access to relevant manual sections.
c121M01N02 - c121M01N14: GenAI-enabled inheritance identifies and carries forward transferable design principles extracted from historical product data.",SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP08
h001M01EK03,h001M01TP09,be_transferred_by,1,c108M02N47 - c108M02N15: The analysis phase also allows the identification of logical rules related to know-how that can be integrated into the formal model.,SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP09
h001M01EK03,h001M01TP10,be_transferred_by,1,c109M01N23 - c109M01N15: AI-based sustainability knowledge-management solutions used by UAE SMEs store and retrieve sustainability best practices.,SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP10
h001M01EK03,h001M01TP11,be_transferred_by,2,"c111M01N05 - c111M01N30: Field reports in documented blogs provide a codified medium for presenting practical examples from current contexts.
c115M02N05 - c115M02N10: ""Digital tactics as the means by which firms strategically employ digital resources"" and ""Digital projects have a high priority within our business""",SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP11
h001M01EK03,h001M01TP12,be_transferred_by,7,"c105M01N06 - c105M01N21: Company A displayed its existing instructions on a workplace screen.
c106M01N01 - c106M01N14: G1 followed sequential setup steps through screen-displayed digital procedures.
c106M01N04 - c106M01N14: The PDF-form instructions were displayed on a large smart screen for G1.
c111M01N05 - c111M01N24: Practical demonstrations are pivotal for knowledge dissemination, and webinars and podcasts are recognized as engaging presentation media.
c111M01N05 - c111M01N29: Practical examples and instructions are preferred content, while visual tutorials are the format of choice.
c125M01N10 - c125M01N25: System-based training modules are developed to facilitate solution adoption, while experiential modules support solution knowledge and technology transfer.
c125M01N10 - c125M01N24: system-based training modules will also be developed to facilitate its adoption",SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP12
h001M01EK03,h001M01TP13,be_transferred_by,1,c125M01N09 - c125M01N27: The host website communicates the PiTech Academy training curriculum.,SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP13
h001M01EK03,h001M01TP14,be_transferred_by,5,"c111M01N05 - c111M01N31: Forums are identified alongside visual tutorials, webinars, and podcasts as engaging media for presenting practical AI content.
c113M02N02 - c113M02N21: assembly instructions were presented step by step... in the form of texts as well as videos
c113M02N03 - c113M02N21: assembly instructions were presented step by step on top of the workspace in the form of texts as well as videos
c115M01N05 - c115M01N11: Environmental management manuals and techniques knowledge is measured under green knowledge acquisition, which is positively affected by digital transformation.
c115M02N05 - c115M01N11: Digital strategy provides the direction and resources for green knowledge acquisition, thus being transferred into that practice",SIC 80 - Services (Health Services),Aggregation,s002M01EK03,s002M01TP14
h001M01EK04,h001M01EK02,be_derived_from,4,"c102M01N05 - c102M01N03: Traditional task interpretations are generated from object-predicate-subject triples derived from the scene graph.
c102M01N05 - c102M01N04: In the GPT-4 workflow, the common-sense depiction undergoes inference that leads to task interpretation.
c102M01N05 - c102M02N04: based on the object-predict-subject triples derived from the scene graph, task interpretations...are generated
c121M02N02 - c121M02N03: Generative capability provides foundational support for iterative innovation by enabling knowledge acquisition, inheritance, and updating.",SIC 80 - Services (Health Services),Aggregation,s002M01EK04,s002M01EK02
h001M01EK04,h001M01TP08,be_transferred_by,1,c102M01N05 - c102M01N16: GPT-4 generates task explanations for elements and relations in supplied images.,SIC 80 - Services (Health Services),Aggregation,s002M01EK04,s002M01TP08
h001M01EK04,h001M01TP09,be_transferred_by,1,c102M01N05 - c102M01N15: The traditional scene-graph pipeline generates task interpretations for HRC scenarios.,SIC 80 - Services (Health Services),Aggregation,s002M01EK04,s002M01TP09
h001M01EK05,h001M01EK02,be_derived_from,1,c120M02N05 - c120M01N04: ...the SPRM is trained by ELM...,SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01EK02
h001M01EK05,h001M01EK07,be_derived_from,1,"c101M01N22 - c101M01N21: After the issues were identified and annotated, the user requested a model solving those issues and the system generated the revised TO-BE diagram.",SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01EK07
h001M01EK05,h001M01TK04,translate_into,1,c120M02N05 - c120M02N10: The SPRM is constructed to... determine the appropriate priority relation...,SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01TK04
h001M01EK05,h001M01TK06,translate_into,2,"c106M01N03 - c106M01N09: Training information concerning errors supported practical recognition and correction during setup.
c124M01N04 - c124M01N10: Organizations with greater absorptive capacity translate digital knowledge into more accurate fault interpretation.",SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01TK06
h001M01EK05,h001M01TK12,translate_into,2,"c124M01N03 - c124M01N09: Simulation data are perceived, incorporated into technical expertise, and used to redesign maintenance activities through absorptive capacity.
c124M01N04 - c124M01N09: Predictive and diagnostic data are translated into enhanced maintenance practices when appropriately consumed.",SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01TK12
h001M01EK05,h001M01TP01,be_transferred_by,3,"c124M01N03 - c124M01N15: Digital-twin schemes expose organizations to continuing flows of simulation data.
c124M01N04 - c124M01N15: Digital-twin schemes expose organizations to continuing flows of predictive diagnostic data.
c124M02N25 - c124M01N15: Section 2.1, Page 40",SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01TP01
h001M01EK05,h001M01TP03,be_transferred_by,1,c106M01N03 - c106M01N15: Visual metrics and instructions were used to prevent and recognize potential mistakes.,SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01TP03
h001M01EK05,h001M01TP07,be_transferred_by,2,"c119M02N27 - c119M02N12: The combination merges the two lists together and computes the final score for all the considered synsets
c120M02N05 - c120M01N22: The online dynamic scheduling part refers to the process of applying the SPRM...",SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01TP07
h001M01EK05,h001M01TP12,be_transferred_by,3,"c125M01N11 - c125M01N25: Experiential-learning modules are created for the knowledge and technology transfer of developed solutions.
c125M01N11 - c125M01N24: Lean Manufacturing Methods and Tools was one of the five workshop activities.
c125M01N11 - c125M01N45: Lean Manufacturing Methods and Tools were delivered through the correspondingly named workshop activity.",SIC 80 - Services (Health Services),Aggregation,s002M01EK05,s002M01TP12
h001M01EK06,h001M01TP13,be_transferred_by,2,"c125M02N01 - c125M01N27: The PiTech Academy online platform hosts the Industry 4.0 maturity scan tool described in step 1 of the proposed methodology
c125M02N01 - c125M02N17: This maturity scan is used to determine the maturity level (readiness) of small manufacturing businesses",SIC 80 - Services (Health Services),Aggregation,s002M01EK06,s002M01TP13
h001M01EK07,h001M01EK02,be_derived_from,3,"c101M01N21 - c101M01N20: The model analysed the newly created AS-IS process and annotated that diagram with comments.
c110M01N04 - c110M01N03: The principal topics and keywords were identified from students' chatbot conversation history.
c120M01N08 - c120M01N04: The operation sequences in optimal scheduling schemes provide the appropriate pairwise priority-relation labels.",SIC 80 - Services (Health Services),Aggregation,s002M01EK07,s002M01EK02
h001M01EK07,h001M01TP07,be_transferred_by,1,c120M01N08 - c120M01N17: The appropriate pairwise priority relation supplies the output label used in ELM-based SPRM training.,SIC 80 - Services (Health Services),Aggregation,s002M01EK07,s002M01TP07
h001M01EK07,h001M01TP11,be_transferred_by,2,"c117M01N03 - c117M01N38: External expert feedback is transferred through platform-supported evaluation and prioritisation.
c117M01N03 - c117M01N22: User-generated product improvement inputs are acquired through external social-media engagement.",SIC 80 - Services (Health Services),Aggregation,s002M01EK07,s002M01TP11
h001M01EK07,h001M01TP12,be_transferred_by,1,c125M02N02 - c125M01N24: five technology workshop activities were arranged over two days,SIC 80 - Services (Health Services),Aggregation,s002M01EK07,s002M01TP12
