uuid,Title,tacit_knowledge_array,digital_technology_array,sector
c19f8b10-5ecf-448c-a3d1-e1697d6e8c06,Gamified Blockchain Education In Experiential Learning: An Analysis Of Students' Cognitive Well-Being,[],"[{'digital_technology': 'blockchain technology', 'digital_technology_normalized': 'Distributed, Secure, and Trust Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
8d20ba5c-8689-4460-a8e8-bc97854a4ccd,Exploring The Promise Of Virtual Reality In Enhancing Anatomy Education: A Focus Group Study With Medical Students,[],"[{'digital_technology': 'Virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
3ada2005-3ebf-4ddc-94fa-f75531b49100,Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports,"[{'tacit_knowledge': 'fundamental causes of accidents or specific contextual factors', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'convolutional neural network (CNN) model', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Word2Vec word embeddings', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Construction (Building Construction—General Contractors And Operative Builders)', 'sector_id': 'SIC 15', 'sector_confidence': 'high'}"
a008ba2f-489e-4bac-aa31-6de4e773d803,"A Unified Ai Architecture For Self-Regulated Learning: Cognitive Modeling, Meta-Learning, And Continual Adaptation","[{'tacit_knowledge': 'learner motivation, attention, and persistence from behavioral traces', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Model-Agnostic Meta-Learning (MAML)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Elastic Weight Consolidation (EWC) and Replay', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Pedagogical Decision Engine', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
485e4d11-0856-417e-bf80-7a64921a21f2,From Data To Actionable Knowledge: Ai-Ar Integration Framework For Industrial Knowledge Management,"[{'tacit_knowledge': 'maintenance actions and predicts task categories', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'step-by-step maintenance instructions anchored in the physical workspace', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'natural language processing (NLP)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'machine learning (ML) models', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'augmented reality (AR) technologies', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Industrial And Commercial Machinery And Computer Equipment', 'sector_id': 'SIC 35', 'sector_confidence': 'medium'}"
3425bcba-4a8a-4243-a7a6-a598f718da5f,Research On Music Emotion Recognition Based On Cbsa Fusion Model,"[{'tacit_knowledge': 'feature-sentiment correlation', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'transition patterns of emotional states in music sequences', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'CNN-BILSTM-Self-Attention (CBSA)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'BiLSTM', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'self-attention mechanism', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Amusement And Recreation Services)', 'sector_id': 'SIC 79', 'sector_confidence': 'medium'}"
40e77299-d8b5-4e44-81ec-733650ce5912,Intelligent Innovation And Circular Economy Adoption: The Mediating Role Of Knowledge Integration Capability,"[{'tacit_knowledge': 'knowledge integration capability (KIC) of a company which consequently leads to circular economy adoption (CEA)', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'artificial intelligence-enabled innovation (AII)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'digital technologies', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'medium'}"
b85c9c2a-7e0b-4cc8-93ac-566b62466028,Extracting Fruit Disease Knowledge From Research Papers Based On Large Language Models And Prompt Engineering,[],"[{'digital_technology': 'large language models (LLMs)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'conversational LLMs', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Agriculture, Forestry, And Fishing (Agriculture, Forestry, And Fishing)', 'sector_id': 'SIC 01-09', 'sector_confidence': 'high'}"
f3798661-3681-4cb7-bbfa-8cf4ed830d4a,Impact Of Newton Technology-Enhanced Learning Solutions On Knowledge Acquisition In Pilots Involving Students With Hearing Impairments,[],"[{'digital_technology': 'virtual lab', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'game-based learning context', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Avatars', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
d9d085a6-7c9a-4e5f-a3e2-0b0649d37fb1,Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality,"[{'tacit_knowledge': 'safety motivation, safety awareness, and hazard identification and assessment skills', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Construction (Heavy Construction Other Than Building Construction—Contractors)', 'sector_id': 'SIC 16', 'sector_confidence': 'high'}"
d1db3415-4b10-446b-9e41-aeb4c1d0a4e0,Learning Effects Of Augmented Reality And Game-Based Learning For Science Teaching In Higher Education In The Context Of Education For Sustainable Development,"[{'tacit_knowledge': 'learning gains and motivation', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'game-based learning', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
7097c4bd-b95b-4792-bc9e-d78599f5f3f1,Improving Entrepreneurial Skills And Professional Association Of College Students Using Big Data Analysis And Iot,"[{'tacit_knowledge': 'innovative and entrepreneurial skills', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'big data analysis', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'IoT', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
6c8cf7d3-cba4-47cd-b790-3f04ac916739,Knowledge Sharing In A Remote Working Organisation,"[{'tacit_knowledge': 'mentoring and collaboration should be implemented as knowledge-retention strategies', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'the building of trust through the socialisation of team members should be encouraged to promote knowledge sharing', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Microsoft Teams', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'SharePoint', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
4e50fa79-8702-4065-a4f4-13ed8c00347e,Exercise Recommendation Algorithm Based On Reinforcement Learning,[],"[{'digital_technology': 'reinforcement learning', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'recommendation systems', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}, {'digital_technology': 'Deep Q Network algorithm', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
8ae0fb6c-157b-4998-a29e-63ca2e9cf727,Architecting The Mars Returned Sample Handling System-Of-Systems With Agile Mbse,[],"[{'digital_technology': 'agile model-based systems engineering (MBSE)', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}, {'digital_technology': 'SysML', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Public Administration (National Security And International Affairs)', 'sector_id': 'SIC 97', 'sector_confidence': 'medium'}"
d32dd39a-29c5-4f1f-a02c-c00f4ac9efc4,Reshaping Disaster Management: An Integrated Community-Led Approach,"[{'tacit_knowledge': 'network governance theory', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'community engagement in disaster management', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'technology for knowledge capture', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Public Administration (Justice, Public Order, And General Government, Except Finance)', 'sector_id': 'SIC 92', 'sector_confidence': 'medium'}"
c63ebdb0-4c91-4463-80c0-f5603fc1a62e,Elder-Match: A Personality-Aware Expert System For Elderly Social Connection Through Ai-Powered Social Robots,"[{'tacit_knowledge': 'personality-aware introductions', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'social compatibility clusters', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'AI-powered social robots', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'BERT-based natural language processing', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'K-means clustering', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
