node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c212M01N18,Online pre- and post-training assessment,Technology-enable Practice,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Preliminary and final assessments were conducted online through a remote learning platform with video-conference proctoring.,"Online assessment of academic performance, moral behavior, and self-efficacy before and after training.","PDF pp. 4-5, Methods and Materials, Procedure and Research Tools"
c212M01N19,Artificial Intelligence,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The experimental group used artificial intelligence technologies throughout all stages of training.,"Computational technology used for simulation, assistance, adaptation, and personalization in the experimental training.","PDF pp. 1 and 4, Abstract and Methods and Materials, Procedure"
c212M01N20,HoloHuman,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,HoloHuman displayed a human model on an examination table for interactive examination and digital analysis.,An augmented-reality application displaying an interactive human model.,"PDF pp. 4-5, Methods and Materials, Procedure"
c212M01N21,HoloLens headset,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Students and moderators interacted with the model and interface through the HoloLens headset.,Head-mounted hardware used to interact with the augmented-reality model and interface.,"PDF pp. 1 and 4, Abstract and Methods and Materials, Procedure"
c212M01N22,Scenario Generator,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The Scenario Generator created unique virtual scenarios from parameters including difficulty, subject matter, and ethical dilemmas.",An algorithm that generates virtual learning scenarios from predefined parameters.,"PDF p. 4, Methods and Materials, Fig. 1"
c212M01N23,AI Entity Constructor,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The AI Entity Constructor developed entities with characteristics such as emotions, knowledge, and goals that evolved through learner interaction.",A tool for developing adaptive artificial-intelligence entities with varying characteristics.,"PDF p. 4, Methods and Materials, Fig. 1"
c212M01N24,Experienced instructors,Organizational Dependency,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The five instructors had doctoral degrees and at least ten years of professional experience and were responsible for program design, training, and evaluation.","Availability of qualified instructors capable of designing, delivering, moderating, and evaluating the program.","PDF pp. 3-4, Methods and Materials, Participants"
c212M01N25,Technology and learning-platform access,Organizational Dependency,I,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The intervention required AI applications, a HoloLens headset, a remote learning platform, and video-conference proctoring; the discussion also identifies additional resource and access requirements.","Institutional availability of the hardware, software, platform, and supporting resources needed for participation.","PDF pp. 4-5 and 9, Methods and Materials and Discussion"
c212M01N26,Static nature of traditional lectures and seminars,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The paper contrasts the adaptive AI environment with traditional lectures and seminars, which it characterizes as typically static.",Lack of continuous adaptation and dynamic scenario generation in conventional instruction.,"PDF pp. 4-5, Methods and Materials, Procedure"
c212M01N29,Limited long-term evidence,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The limited study timeframe did not permit examination of long-term changes or the dynamics of self-realization and stress resilience.,Absence of evidence about persistence of outcomes beyond the study period.,"PDF p. 8, Results, Research Limitations"
c212M01N30,Limited generalizability,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The sample size, urban geographical concentration, one institution, and third-year nursing population restrict generalization.",Restricted applicability of findings beyond the studied participants and setting.,"PDF pp. 7-8, Results, Research Limitations"
c212M01N31,Self-report and interview bias,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The authors note that interviews and testing may reflect personal perceptions, social expectations, or socially desirable responses.",Potential distortion caused by subjective or socially desirable participant responses.,"PDF p. 8, Results, Research Limitations"
c212M01N32,Prior technology experience,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Prior experience with technology may have affected how quickly participants adapted to AI-supported learning.,Confounding effect of unequal previous familiarity with technology.,"PDF p. 8, Results, Research Limitations"
c212M01N33,Variation in teaching quality,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Differences in teaching quality among instructors may have contributed to inconsistent group outcomes.,Potential outcome variation arising from differences among instructors.,"PDF p. 8, Results, Research Limitations"
c212M01N34,Data confidentiality and privacy risk,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The discussion identifies confidentiality, privacy violations, and possible data breaches as ethical concerns in AI-supported education.",Risk that learner or patient information may be exposed or used improperly.,"PDF pp. 2 and 9, Literature Review and Discussion"
c212M01N35,High-quality training data requirement,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The discussion identifies reliance on high-quality data for training AI models as a limitation.,Dependence of AI model performance on suitable high-quality training data.,"PDF p. 9, Discussion"
c212M01N36,Algorithmic bias risk,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The discussion lists algorithmic bias among the limitations of artificial intelligence in medical education.,Risk that AI outputs or learning experiences reproduce systematic bias.,"PDF p. 9, Discussion"
c212M01N37,Technical integration challenges,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The paper identifies technical challenges in integrating AI into educational processes and developing AI applications.,Technical difficulty in implementing and integrating AI applications within education.,"PDF pp. 2 and 9, Literature Review and Discussion"
