node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location,sub_category_id,sub_category
c207M01N17,Warm Production Hall Environment,Environmental Dependency,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,Further observations were that the production hall is very warm,Climatic heat constraints within the physical factory floor that degrade employee wearable device endurance.,"PAGE 5, Lines 285",ED03,Physical Site Conditions & Spatial Configuration
c207M01N18,Dusty Environment,Environmental Dependency,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,there is a lot of dust,Particulate contamination on the manufacturing floor that affects optical sensors and wearable comfort.,"PAGE 5, Lines 285",ED03,Physical Site Conditions & Spatial Configuration
c207M01N19,High Ambient Noise Environment,Environmental Dependency,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,and there is a lot of ambient noise.,Acoustic factory background noise that interferes with standard microphone hardware and vocal instruction loops.,"PAGE 5, Lines 285",ED03,Physical Site Conditions & Spatial Configuration
c208M01N19,Enclosing environment,Environmental Dependency,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The perceptual knowledge originates from the enclosing environment. It commonly includes all the information retrieved from sensors,The external real-world physical surroundings containing unknown items that must be mapped dynamically by an agent,"Page 7, Lines 194-195",ED03,Physical Site Conditions & Spatial Configuration
c208M02N13,Real-world environment with physical objects,Environmental Dependency,I,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The robot explores the environment and analyzes the objects he finds on his way.,External physical surroundings containing objects that the robot perceives.,"p.20, Sect. 6.1",ED03,Physical Site Conditions & Spatial Configuration
c209M01N24,Competitive markets,Environmental Dependency,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Exposure of ideas on public platforms is risky, particularly in competitive markets.",External industrial environment with strong rivals and high imitation threats,Page 14,ED02,Market Dynamics & Industry Baselines
c211M01N13,Regulatory pressures,Environmental Dependency,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"External factors as market competition, regulatory pressures and sustainability mandate influences adoption timings.",External legal and governmental policy demands enforcing compliance,PAGE 12,ED01,Macro-Regulatory & Jurisdictional Frameworks
c201M01N12,Reactive and untracked equipment maintenance process,Traditional Human-central Practice,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,"The chosen case study focuses on a common and inefficient process for managing unplanned equipment downtime... almost entirely reactive and relies on informal, manual communication.","The legacy, human-driven operational routine used to handle machine breakdowns.",Page 5,THR03,Deliberate Practice
c201M02N14,Verbal fault reporting from operator to supervisor,Traditional Human-central Practice,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,He shuts it down and walks over to the maintenance workshop to report it. He finds the maintenance supervisor and verbally explains the problem,"Non-digital, spoken transfer of fault information",Section 3.2,THR07,Mentoring
c201M02N15,Manual spare parts inventory check by technician,Traditional Human-central Practice,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,They walk back to the workshop to check the physical spare parts inventory,Physical inspection of stock without digital system,Section 3.2,THR03,Deliberate Practice
c201M02N17,Handwritten sign placement on machine,Traditional Human-central Practice,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,They return to the machine and leave a handwritten 'Awaiting Part' sign on it,Physical marking of machine status,Section 3.2,THR03,Deliberate Practice
c202M01N09,Traditional paper-based manual training,Traditional Human-central Practice,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"We compare the MAR application, which incorporates the signaling principle, with a traditional paper-based manual.",The baseline training method relying on text manuals and human self-study.,"PAGE 2, Line 83",THR03,Deliberate Practice
c202M02N10,Paper manual assembly training,Traditional Human-central Practice,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"Participants were required to read the paper manual as part of the traditional learning intervention. While assembling, they repeatedly referred to the paper manual.",Learning intervention using a physical book manual with text and images.,Page 5 (3.1 Intervention),THR03,Deliberate Practice
c203M01N09,Fragmented departmental communication,Traditional Human-central Practice,I,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"the construct focuses on interdepartmental information sharing within firms. However, the connection between I4.0 technologies and CE capabilities may depend more heavily on information exchange at the supply chain level.",Legacy manual or siloed workflows for internal data distribution,"Page 15, Line 374",THR04,Knowledge Cafés
c203M02N10,Interdepartmental information sharing,Traditional Human-central Practice,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,'the construct [information dissemination activities] focuses on interdepartmental information sharing within firms' (p.15),Non‑digital (or traditional) practice of sharing information across departments.,p.15,THR04,Knowledge Cafés
c204M01N11,Nash Bargaining Model,Traditional Human-central Practice,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Conventional models such as Nash bargaining fail to analyze dynamic, knowledge-driven contributions.",A classical bilateral negotiation framework from noncooperative game theory.,"Page 1, Source 5; Page 2, Source 77",THR03,Deliberate Practice
c204M01N12,Stackelberg Model,Traditional Human-central Practice,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Stackelberg leadership models have been widely applied to study power dynamics but rely on sequential dominance assumptions.,A hierarchical game-theoretic model featuring a dominant leader and a follower.,"Page 1, Source 5; Page 2, Source 77, Source 78",THR03,Deliberate Practice
c205M01N08,Traditional knowledge management methods,Traditional Human-central Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,the traditional knowledge management methods have been difficult to meet the growing demand,"Legacy human-driven database searching, manual file lookups, and passive text study routines","Page 1, Source 25",THR03,Deliberate Practice
c206M01N08,Traditional online platforms training (ZOOM/TEAMS),Traditional Human-central Practice,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,The teams of workers in the production and maintenance sectors have already gone through the mandatory training process in regulatory standard 35 (NR-35) in 2022 in the traditional online model,Legacy structural approach leveraging linear screen-sharing software for instruction delivery,"Page 7, Practical Application",THR03,Deliberate Practice
c206M02N12,Face-to-face practical training,Traditional Human-central Practice,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Face-to-face training was severely impacted by the COVID-19 pandemic.,Not mentioned,p.3,THR07,Mentoring
